주소,Latitude,Longitude,이름,설명,종류
상도로 421,37.492485,126.957508,폐형광등(폐건전지),관악현대(아) 201동 앞,폐형광등(폐건전지)
상도로60길 20,37.4929949,126.9534778,폐형광등(폐건전지),대림아파트 102동,폐형광등(폐건전지)
사당로2길 2-32,37.494007,126.9594115,폐형광등(폐건전지),상도현대(아) 102동,폐형광등(폐건전지)
상도로 320,37.499075,126.949792,폐형광등(폐건전지),중앙하이츠빌 103동,폐형광등(폐건전지)
상도로 320,37.499075,126.949792,폐형광등(폐건전지),중앙하이츠빌 105동,폐형광등(폐건전지)
상도로 320,37.499075,126.949792,폐형광등(폐건전지),중앙하이츠빌 107동,폐형광등(폐건전지)
상도로 320,37.499075,126.949792,폐형광등(폐건전지),중앙하이츠빌 1078동,폐형광등(폐건전지)
상도로 320,37.499075,126.949792,폐형광등(폐건전지),중앙하이츠빌 109동,폐형광등(폐건전지)
양녕로 287,37.505402,126.9493294,폐형광등(폐건전지),대우유로카우티 101동,폐형광등(폐건전지)
상도로55길 47,37.498056,126.9582766,폐형광등(폐건전지),삼성래미안2차(아) 202동,폐형광등(폐건전지)
상도로55길 47,37.498056,126.9582766,폐형광등(폐건전지),삼성래미안2차(아) 206동,폐형광등(폐건전지)
상도로53길 70,37.5021285,126.9543668,폐형광등(폐건전지),상도sh빌(아) 201동,폐형광등(폐건전지)
상도로53길 70,37.5021285,126.9543668,폐형광등(폐건전지),상도sh빌(아) 202동,폐형광등(폐건전지)
상도로53길 70,37.5021285,126.9543668,폐형광등(폐건전지),상도sh빌(아) 203동,폐형광등(폐건전지)
상도로53길 70,37.5021285,126.9543668,폐형광등(폐건전지),상도sh빌(아) 204동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 303동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 307동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 310동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 312동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 319동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 321동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 323동,폐형광등(폐건전지)
상도로53길 8,37.499352,126.9547334,폐형광등(폐건전지),삼성래미안3차(아) 327동,폐형광등(폐건전지)
상도로53길 9,37.4981086,126.953075,폐형광등(폐건전지),상도1동주민센터,폐형광등(폐건전지)
상도로41가길 3,37.5023968,126.9500069,폐형광등(폐건전지),상도종합사회복지관 입구,폐형광등(폐건전지)
상도로47바길 40,37.5035216,126.9539707,폐형광등(폐건전지),상도패리스(아) 102동,폐형광등(폐건전지)
강남초등길15,37.5061028,126.9527814,폐형광등(폐건전지),강남초등학교,폐형광등(폐건전지)
강남초등길3,37.506954,126.9521366,폐형광등(폐건전지),절고개어린이공원,폐형광등(폐건전지)
상도로55길 25,37.4982643,126.9564656,폐형광등(폐건전지),삼환나우빌(아) 101동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크101동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크102동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크103동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크104동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크106동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크107동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크108동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크109동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크110동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크113동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크114동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크115동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크116동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크118동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크121동,폐형광등(폐건전지)
상도로 346-1,37.4954093,126.9508735,폐형광등(폐건전지),상도엠코센트럴파크122동,폐형광등(폐건전지)
상도로 346-2,37.496535,126.9489465,폐형광등(폐건전지),상도엠코타운애스톤파크,폐형광등(폐건전지)
양녕로 259,37.5035607,126.9478936,폐형광등(폐건전지),남산기전 부근,폐형광등(폐건전지)
장승배기로10길 100,37.5025915,126.9434529,폐형광등(폐건전지),상도더샵2차(아) 201동,폐형광등(폐건전지)
장승배기로10길 100,37.5025915,126.9434529,폐형광등(폐건전지),상도더샵2차(아) 204동 분리수거장,폐형광등(폐건전지)
장승배기로10가길 25,37.5033456,126.9406567,폐형광등(폐건전지),장승중학교,폐형광등(폐건전지)
장승배기로11가길 11,37.5057831,126.9383233,폐형광등(폐건전지),상도파크자이 아파트 101동,폐형광등(폐건전지)
장승배기로11가길 11,37.5057831,126.9383233,폐형광등(폐건전지),상도파크자이 아파트 103동,폐형광등(폐건전지)
장승배기로11가길 11,37.5057831,126.9383233,폐형광등(폐건전지),상도파크자이 아파트 106동,폐형광등(폐건전지)
만양로 26,37.5071676,126.9497743,폐형광등(폐건전지),건영아파트 102,폐형광등(폐건전지)
상도로211,37.5054751,126.9423034,폐형광등(폐건전지),상도2동 주민센터 앞,폐형광등(폐건전지)
상도로30길 73,37.5039585,126.9448681,폐형광등(폐건전지),낙원경로당 앞,폐형광등(폐건전지)
상도로15길 131,37.5049864,126.9379435,폐형광등(폐건전지),상도휴엔하임,폐형광등(폐건전지)
상도로15바길 5,37.5040691,126.9331908,폐형광등(폐건전지),동작청소년문화의집,폐형광등(폐건전지)
장승배기로 26,37.5007515,126.9427035,폐형광등(폐건전지),아이파크(아) 105동 앞,폐형광등(폐건전지)
장승배기로 26,37.5007515,126.9427035,폐형광등(폐건전지),아이파크(아) 106동 앞,폐형광등(폐건전지)
등용로 37,37.5047902,126.9339855,폐형광등(폐건전지),삼성래미안1차(아) 101동 뒤,폐형광등(폐건전지)
등용로 37,37.5047902,126.9339855,폐형광등(폐건전지),삼성래미안1차(아) 103동 앞,폐형광등(폐건전지)
등용로 37,37.5047902,126.9339855,폐형광등(폐건전지),삼성래미안1차(아) 105동 앞,폐형광등(폐건전지)
등용로 37,37.5047902,126.9339855,폐형광등(폐건전지),삼성래미안1차(아) 106동 앞,폐형광등(폐건전지)
등용로 37,37.5047902,126.9339855,폐형광등(폐건전지),삼성래미안1차(아) 108동 앞,폐형광등(폐건전지)
장승배기로4길 9,37.5020768,126.9429737,폐형광등(폐건전지),상도더샵(아) 105동 앞,폐형광등(폐건전지)
장승배기로4길 9,37.5020768,126.9429737,폐형광등(폐건전지),상도더샵(아) 109동 앞,폐형광등(폐건전지)
장승배기로4길 9,37.5020768,126.9429737,폐형광등(폐건전지),상도더샵(아) 112동 앞,폐형광등(폐건전지)
장승배기로4길 9,37.5020768,126.9429737,폐형광등(폐건전지),상도더샵(아) 117동 앞,폐형광등(폐건전지)
상도로31길 19,37.5060041,126.9438244,폐형광등(폐건전지),브라운스톤(아) 101동 앞,폐형광등(폐건전지)
상도로31길 19,37.5060041,126.9438244,폐형광등(폐건전지),브라운스톤(아) 104동 앞,폐형광등(폐건전지)
상도로31길 19,37.5060041,126.9438244,폐형광등(폐건전지),브라운스톤(아) 관리사무소(107동) 앞,폐형광등(폐건전지)
상도로34길 42,37.5029261,126.9444205,폐형광등(폐건전지),동원베네스트(아) 104동 앞,폐형광등(폐건전지)
상도로30길 40,37.5038796,126.9427755,폐형광등(폐건전지),두산위브2차(아)202동 앞,폐형광등(폐건전지)
상도로30길 40,37.5038796,126.9427755,폐형광등(폐건전지),두산위브2차(아)203동 옆,폐형광등(폐건전지)
상도로30길 40,37.5038796,126.9427755,폐형광등(폐건전지),두산위브2차(아)206동 앞,폐형광등(폐건전지)
상도로207,37.5057509,126.9421277,폐형광등(폐건전지),효성해링턴(아)102동 앞,폐형광등(폐건전지)
장승배기로 14,37.499913,126.943221,폐형광등(폐건전지),신상도초등학교 후문,폐형광등(폐건전지)
상도로34나길 12,37.5037961,126.94577,폐형광등(폐건전지),청원가든빌라,폐형광등(폐건전지)
상도로30길 39,37.5046324,126.9433254,폐형광등(폐건전지),상도두산위브1차(아) 102동 앞,폐형광등(폐건전지)
상도로30길 39,37.5046324,126.9433254,폐형광등(폐건전지),상도두산위브1차(아) 104동 옆,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 101동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 102동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 103동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 104동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 105동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 106동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 107동 앞,폐형광등(폐건전지)
만양로 6,37.5052781,126.9481146,폐형광등(폐건전지),상도 e편한세상노빌리티(아) 108동 앞,폐형광등(폐건전지)
국사봉1길221-10,37.4932321,126.9363307,폐형광등(폐건전지),구립경로당,폐형광등(폐건전지)
국사봉길111,37.8284279,126.7669509,폐형광등(폐건전지),공영주차장,폐형광등(폐건전지)
성대로2길11,37.4991184,126.9314056,폐형광등(폐건전지),상도3동주민센터,폐형광등(폐건전지)
상도로107,37.5015269,126.9316425,폐형광등(폐건전지),쌍용스윗닷홈101동,폐형광등(폐건전지)
상도로107,37.5015269,126.9316425,폐형광등(폐건전지),쌍용스윗닷홈 104동,폐형광등(폐건전지)
상도로107,37.5015269,126.9316425,폐형광등(폐건전지),쌍용스윗닷홈 106동,폐형광등(폐건전지)
국사봉길178,37.4935767,126.9341756,폐형광등(폐건전지),갑을명가1차,폐형광등(폐건전지)
국사봉길175,37.4935681,126.9352461,폐형광등(폐건전지),갑을명가2차,폐형광등(폐건전지)
양녕로23길 125,37.4949062,126.9367503,폐형광등(폐건전지),코사마트 앞,폐형광등(폐건전지)
양녕로26길 11,37.4984871,126.9443163,폐형광등(폐건전지),약수맨션 C동외벽,폐형광등(폐건전지)
성대로29길 53,37.5005839,126.937763,폐형광등(폐건전지),상도4동주민센터,폐형광등(폐건전지)
양녕로27길 41,37.4991188,126.9415575,폐형광등(폐건전지),송학경로당(데이케어센터) 입구 옆 담벽,폐형광등(폐건전지)
양녕로30길 25,37.4987635,126.9454752,폐형광등(폐건전지),삼성스포렉스 아래 담벽,폐형광등(폐건전지)
양녕로 177,37.497315,126.9429239,폐형광등(폐건전지),현진빌라 단지내,폐형광등(폐건전지)
성대로12길 15,37.4971199,126.9357672,폐형광등(폐건전지),일반,폐형광등(폐건전지)
성대로 92,37.497587,126.935651,폐형광등(폐건전지),성림하이츠빌,폐형광등(폐건전지)
양녕로23길 32,37.4961165,126.9410461,폐형광등(폐건전지),진솔주택,폐형광등(폐건전지)
양녕로23길 67,37.4962668,126.939541,폐형광등(폐건전지),종인아네스트 아파트 외벽,폐형광등(폐건전지)
양녕로23길 43,37.496248,126.940045,폐형광등(폐건전지),동아(아)경비실 옆,폐형광등(폐건전지)
양녕로26나길 8,37.4971413,126.9446175,폐형광등(폐건전지),삼익(아) 101동 앞,폐형광등(폐건전지)
양녕로23길 9,37.4952966,126.9419355,폐형광등(폐건전지),경향렉스빌(아)101동,폐형광등(폐건전지)
양녕로 170,37.4968249,126.9435799,폐형광등(폐건전지),롯데캐슬(아) 101동앞,폐형광등(폐건전지)
동작대로17길 28,37.4830388,126.9787584,폐형광등(폐건전지),사당1동주민센터 앞,폐형광등(폐건전지)
동작대로13길 9,37.4815779,126.9803907,폐형광등(폐건전지),천주교 사당동성당 앞,폐형광등(폐건전지)
사당로26길 130-6,37.4780348,126.9776423,폐형광등(폐건전지),삼성아파트 관리사무소 앞,폐형광등(폐건전지)
남부순환로269길 79,37.4790569,126.9750174,폐형광등(폐건전지),건물 뒤쪽 옹벽앞,폐형광등(폐건전지)
남부순환로259길 10,37.4766076,126.972402,폐형광등(폐건전지),고합하이츠빌라 뒷편 담장 앞,폐형광등(폐건전지)
사당로20길 119,37.4783498,126.9736106,폐형광등(폐건전지),르메이르(아) 관리실 앞,폐형광등(폐건전지)
사당로20길 132,37.4789006,126.97325,폐형광등(폐건전지),사당1동경로당 앞,폐형광등(폐건전지)
남부순환로257가길13,37.4777491,126.9740335,폐형광등(폐건전지),건물 코너앞,폐형광등(폐건전지)
현충로 174,37.5048924,126.9728364,폐형광등(폐건전지),국립현충원 직원숙소,폐형광등(폐건전지)
동작대로39길 22,37.4947311,126.9799965,폐형광등(폐건전지),이수힐스테이트아파트,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아)  401동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 402동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 403동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 404동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 405동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 406동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 407동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 408동,폐형광등(폐건전지)
동작대로29길 110,37.4896386,126.9759403,폐형광등(폐건전지),사당신동아(아) 501동 앞,폐형광등(폐건전지)
동작대로29길 115,37.4896386,126.9759403,폐형광등(폐건전지),우성(아) 3단지 303동,폐형광등(폐건전지)
동작대로29길 115,37.4896386,126.9759403,폐형광등(폐건전지),우성(아) 3단지 306동,폐형광등(폐건전지)
동작대로29길 119,37.4896386,126.9759403,폐형광등(폐건전지),극동(아) 105동,폐형광등(폐건전지)
동작대로29길 119,37.4896386,126.9759403,폐형광등(폐건전지),극동(아) 109동,폐형광등(폐건전지)
동작대로29길 119,37.4896386,126.9759403,폐형광등(폐건전지),극동(아) 112동,폐형광등(폐건전지)
동작대로29길 91,37.4896386,126.9759403,폐형광등(폐건전지),우성(아) 2단지 201동,폐형광등(폐건전지)
동작대로29길 91,37.4896386,126.9759403,폐형광등(폐건전지),우성(아) 2단지 205동,폐형광등(폐건전지)
동작대로29길 91,37.4896386,126.9759403,폐형광등(폐건전지),우성(아) 2단지 208동,폐형광등(폐건전지)
동작대로29길 52,37.4887269,126.9792378,폐형광등(폐건전지),사당2동주민센터,폐형광등(폐건전지)
동작대로29길 81,37.488809,126.977418,폐형광등(폐건전지),대아(아) 경비실 앞,폐형광등(폐건전지)
사당로26길 130-6,37.4780348,126.9776423,폐형광등(폐건전지),삼성(아) 관리사무소,폐형광등(폐건전지)
동작대로29길 195,37.4933654,126.9752181,폐형광등(폐건전지),대성유니드아파트 관리실,폐형광등(폐건전지)
동작대로29길 69,37.4884628,126.9781336,폐형광등(폐건전지),두성프라자 건물 뒷편,폐형광등(폐건전지)
동작대로29길 63-24,37.4882658,126.9778441,폐형광등(폐건전지),샘터도서관,폐형광등(폐건전지)
동작대로27다길 26,37.4863519,126.9802325,폐형광등(폐건전지),이수프라자,폐형광등(폐건전지)
동작대로39가길 5,37.4950858,126.9785992,폐형광등(폐건전지),금강KCC아파트 102동,폐형광등(폐건전지)
동작대로39가길 5,37.4950858,126.9785992,폐형광등(폐건전지),금강KCC아파트 관리실,폐형광등(폐건전지)
동작대로35사길 2,37.4925095,126.9793434,폐형광등(폐건전지),세림아파트 주차장,폐형광등(폐건전지)
동작대로39가길 83,37.4950212,126.9772726,폐형광등(폐건전지),동작중학교,폐형광등(폐건전지)
동작대로 171,37.4930843,126.9817084,폐형광등(폐건전지),경문고등학교,폐형광등(폐건전지)
동작대로29길 214,37.4940445,126.9770106,폐형광등(폐건전지),동작초등학교,폐형광등(폐건전지)
사당로 13길 31,37.4853922,126.9712801,폐형광등(폐건전지),두산위브101동,폐형광등(폐건전지)
사당로 13길 31,37.4853922,126.9712801,폐형광등(폐건전지),두산위브102동,폐형광등(폐건전지)
사당로 13길 31,37.4853922,126.9712801,폐형광등(폐건전지),두산위브103동,폐형광등(폐건전지)
사당로 13길 31,37.4853922,126.9712801,폐형광등(폐건전지),두산위브104동,폐형광등(폐건전지)
사당로27길 190,37.4907769,126.9725122,폐형광등(폐건전지),롯데캐슬 102동,폐형광등(폐건전지)
사당로27길 190,37.4907769,126.9725122,폐형광등(폐건전지),롯데캐슬 103동,폐형광등(폐건전지)
사당로23바길 9,37.4891769,126.9704536,폐형광등(폐건전지),동작삼성래미안(아)111동,폐형광등(폐건전지)
사당로23바길 9,37.4891769,126.9704536,폐형광등(폐건전지),동작삼성래미안(아)113동,폐형광등(폐건전지)
사당로23바길 9,37.4891769,126.9704536,폐형광등(폐건전지),동작삼성래미안(아)116동,폐형광등(폐건전지)
사당로9가길 82,37.4882469,126.9678063,폐형광등(폐건전지),경남아너스빌1차아파트,폐형광등(폐건전지)
사당로9가길 82,37.4882469,126.9678063,폐형광등(폐건전지),경남아너스빌1차아파트,폐형광등(폐건전지)
사당로 165,37.4873986,126.9677299,폐형광등(폐건전지),경남아너스빌 2차 아파트,폐형광등(폐건전지)
사당로9가길 55,37.4869184,126.9683705,폐형광등(폐건전지),대창센시티,폐형광등(폐건전지)
사당로27길 181,37.4901929,126.9714796,폐형광등(폐건전지),사당롯데캐슬 203동 옆,폐형광등(폐건전지)
사당로27길 130,37.4894894,126.9738534,폐형광등(폐건전지),이수역리가아파트 재활용보관소 3개소,폐형광등(폐건전지)
사당로 17길 86,37.4866526,126.9720613,폐형광등(폐건전지),사당3동주민센터,폐형광등(폐건전지)
사당로 17길 8,37.4863643,126.9730417,폐형광등(폐건전지),대림프라자 옆,폐형광등(폐건전지)
사당로17길 52,37.4863643,126.9730417,폐형광등(폐건전지),대림(아) 1동,폐형광등(폐건전지)
사당로17길 52,37.4863643,126.9730417,폐형광등(폐건전지),대림(아) 2동,폐형광등(폐건전지)
사당로17길 52,37.4863643,126.9730417,폐형광등(폐건전지),대림(아) 3동,폐형광등(폐건전지)
